index,connection,timestamps,sizes,directions,file_name
68,"('10.184.62.19', 55076, '10.10.1.5', 53, 'UDP')",1727358384.786949,[75],[0],google_mail.pcap
69,"('10.10.1.5', 53, '10.184.62.19', 64125, 'UDP')",1727358384.820800,[91],[1],google_mail.pcap
70,"('10.10.1.5', 53, '10.184.62.19', 55076, 'UDP')",1727358384.822885,[75],[1],google_mail.pcap
71,"('10.184.62.19', 50470, '142.250.182.174', 443, 'UDP')","1727358384.823707,1727358384.823753,1727358384.830975,1727358384.835807,1727358384.847313,1727358384.869112,1727358384.903016,1727358384.903320,1727358384.904855,1727358384.904988,1727358384.905324,1727358384.910047,1727358384.910086,1727358384.911418,1727358385.022022,1727358385.022869,1727358385.049544","[1292, 1292, 1292, 79, 79, 79, 81, 81, 125, 112, 425, 75, 75, 75, 79, 82, 74]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",google_mail.pcap
72,"('142.250.182.174', 443, '10.184.62.19', 50470, 'UDP')","1727358384.828674,1727358384.830613,1727358384.830613,1727358384.830613,1727358384.902624,1727358384.902624,1727358384.902624,1727358384.902624,1727358384.902624,1727358384.909882,1727358384.909882,1727358384.911204,1727358385.021642,1727358385.024168,1727358385.027276","[82, 1292, 1292, 1292, 1292, 1292, 1292, 702, 87, 672, 179, 69, 315, 63, 65]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",google_mail.pcap
73,"('10.184.62.19', 61514, '142.250.182.174', 443, 'TCP')","1727358384.835967,1727358384.840736,1727358384.841122,1727358384.841122,1727358384.841122,1727358384.841122,1727358384.912530,1727358384.917458,1727358384.917742,1727358384.922509,1727358385.407933,1727358385.412826","[66, 54, 590, 590, 590, 203, 54, 54, 118, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",google_mail.pcap
74,"('142.250.182.174', 443, '10.184.62.19', 61514, 'TCP')","1727358384.840696,1727358384.845306,1727358384.845306,1727358384.845306,1727358384.845306,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.912501,1727358384.917424,1727358384.917424,1727358384.917424,1727358384.917424,1727358384.917424,1727358384.922479,1727358384.922479,1727358384.922479,1727358385.412803","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 222, 54, 590, 134, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",google_mail.pcap
75,"('10.184.62.19', 51416, '142.250.182.174', 443, 'UDP')","1727358385.024587,1727358385.024621,1727358385.031428,1727358385.049494,1727358385.065302,1727358385.096199,1727358385.096593,1727358385.096757,1727358385.096775,1727358385.096784,1727358385.101601,1727358385.101642,1727358385.102795,1727358385.239693","[1292, 1292, 1292, 79, 79, 81, 208, 1288, 1288, 1080, 76, 75, 75, 79]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",google_mail.pcap
76,"('142.250.182.174', 443, '10.184.62.19', 51416, 'UDP')","1727358385.029522,1727358385.030871,1727358385.030871,1727358385.030871,1727358385.095962,1727358385.095962,1727358385.095962,1727358385.095962,1727358385.095962,1727358385.101436,1727358385.101436,1727358385.101436,1727358385.102707,1727358385.238108,1727358385.239553,1727358385.270080","[82, 1292, 1292, 1292, 1292, 1292, 1292, 696, 85, 672, 179, 65, 69, 890, 233, 66]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",google_mail.pcap
77,"('10.184.62.19', 61515, '142.250.182.174', 443, 'TCP')","1727358385.049359,1727358385.055028,1727358385.055570,1727358385.055570,1727358385.055570,1727358385.055570,1727358385.135598,1727358385.140569,1727358385.140810,1727358385.146026,1727358385.407914,1727358385.412848","[66, 54, 590, 590, 590, 235, 54, 54, 118, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",google_mail.pcap
78,"('142.250.182.174', 443, '10.184.62.19', 61515, 'TCP')","1727358385.054934,1727358385.060087,1727358385.060087,1727358385.060087,1727358385.060615,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.135540,1727358385.140531,1727358385.140531,1727358385.140531,1727358385.140531,1727358385.140531,1727358385.145479,1727358385.146001,1727358385.146001,1727358385.412803","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 223, 54, 590, 134, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",google_mail.pcap
79,"('10.184.62.19', 53831, '10.10.1.5', 53, 'UDP')","1727358385.384396,1727358448.599866,1727358453.779896","[79, 85, 75]","[0, 0, 0]",google_mail.pcap
80,"('10.184.62.19', 54860, '10.10.1.5', 53, 'UDP')",1727358385.384509,[79],[0],google_mail.pcap
81,"('10.184.62.19', 56920, '10.10.1.5', 53, 'UDP')",1727358385.384621,[81],[0],google_mail.pcap
82,"('10.184.62.19', 57078, '10.10.1.5', 53, 'UDP')",1727358385.384668,[81],[0],google_mail.pcap
83,"('10.184.62.19', 59433, '10.10.1.5', 53, 'UDP')",1727358385.398435,[76],[0],google_mail.pcap
84,"('10.184.62.19', 57807, '10.10.1.5', 53, 'UDP')",1727358385.408164,[81],[0],google_mail.pcap
85,"('10.184.62.19', 49976, '10.10.1.5', 53, 'UDP')",1727358385.408251,[81],[0],google_mail.pcap
